,ALBD,AND,AT,BNL,GRN,LN,QPL,TB
消极,0.1879310344827586,0.043668122270742356,0.19366852886405958,0.5252918287937743,0.1650485436893204,0.3272058823529412,0.4078549848942598,0.22935779816513763
中性,0.1206896551724138,0.11935953420669577,0.15083798882681565,0.13229571984435798,0.0912621359223301,0.14154411764705882,0.2175226586102719,0.12844036697247707
积极,0.6913793103448276,0.8369723435225619,0.6554934823091247,0.3424124513618677,0.7436893203883496,0.53125,0.37462235649546827,0.6422018348623854
