,0,1,2,3,4,5,6,7
1,0.32,1.21,0.24,0.0,0.32,0.03,0.0,0.32
2,0.13,0.0,0.21,0.62,0.13,0.55,0.67,0.13
3,0.19,1.21,0.03,-0.62,0.19,-0.52,-0.67,0.19
