,0,1,2,3,4,5,6,7
1,0.01,0.22,0.1,0.2,0.14,0.03,0.0,0.0
2,0.13,0.0,0.04,0.0,0.01,0.1,0.18,0.24
3,-0.12,0.22,0.06,0.2,0.13,-0.07,-0.18,-0.24
