,0,1,2,3,4,5,6,7
0,--,0.0,0.0,0.16,0.16,0.03,--,0.16
1,0.0,--,0.0,0.16,0.16,0.03,--,0.16
2,0.0,0.0,--,0.16,0.16,0.03,--,0.16
3,--,--,--,--,0.0,--,--,0.0
4,--,--,--,0.0,--,--,--,0.0
5,--,--,--,0.13,0.13,--,--,0.13
6,--,--,--,0.13,0.13,--,--,0.13
7,--,--,--,0.0,0.0,--,--,--
