,0,1,2,3,4,5,6,7,8,9,10,11
0,7.2,1.7,5.7,5.2,0.1,6.7,7.8,2.2,4.0,0.0,0.4,5.9
1,0.1,6.6,1.2,2.0,8.4,0.3,0.0,6.2,4.3,8.9,8.0,0.9
2,7.1,-5.0,4.5,3.2,-8.3,6.3,7.8,-4.0,-0.4,-8.9,-7.6,5.1
