,0,1,2,3,4,5,6,7,8,9,10,11
0,0.1306,0.6072,0.3015,0.3478,0.9738,0.1592,0.1644,0.4465,0.5211,0.7396,0.9785,0.268
1,0.1991,0.2084,0.2313,0.2265,0.0252,0.1516,0.1695,0.0768,0.1207,0.129,0.0185,0.134
2,0.6703,0.1845,0.4672,0.4257,0.0009,0.6892,0.6661,0.4767,0.3582,0.1314,0.003,0.598
