,0,1,2,3,4,5,6,7,8,9,10,11
0,0.1805,0.6662,0.276,0.2701,0.9852,0.152,0.1539,0.2635,0.3178,0.8,0.9643,0.2635
1,0.1569,0.1316,0.1574,0.1702,0.0063,0.0799,0.1613,0.0167,0.0489,0.0,0.0,0.1024
2,0.6626,0.2022,0.5666,0.5597,0.0086,0.7681,0.6848,0.7199,0.6333,0.2,0.0357,0.6341
