,0,1,2,3,4,5,6,7,8,9,10,11
0,0.1855,0.6231,0.1803,0.2596,0.9774,0.0994,0.1043,0.1628,0.0876,0.75,0.9196,0.217
1,0.1566,0.1897,0.1187,0.183,0.0191,0.0648,0.0817,0.0,0.012,0.0,0.037,0.0765
2,0.6579,0.1872,0.701,0.5573,0.0035,0.8358,0.814,0.8372,0.9004,0.25,0.0433,0.7065
