,0,1,2,3,4,5,6,7,8,9,10,11
0,4.2,1.4,4.4,4.0,0.0,5.7,5.4,5.2,6.4,1.1,0.1,4.2
1,1.4,8.0,1.1,3.1,9.5,0.1,0.2,0.3,0.0,8.1,9.1,1.3
2,2.8,-6.6,3.3,0.9,-9.5,5.6,5.3,4.9,6.4,-7.0,-9.0,2.9
