,0,1,2,3,4,5,6,7,8,9,10,11
0,5.5,2.8,3.8,3.3,0.0,5.9,6.4,3.8,5.2,1.3,0.0,4.2
1,0.2,5.7,1.6,3.4,9.7,0.1,0.0,1.7,0.3,8.8,9.6,1.1
2,5.3,-3.0,2.2,-0.1,-9.7,5.8,6.4,2.1,5.0,-7.5,-9.6,3.1
