,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0936,0.4304,0.2051,0.2829,0.9654,0.0728,0.0709,0.2675,0.1571,0.75,0.9553,0.194
1,0.1148,0.0815,0.1359,0.1693,0.0334,0.1175,0.0701,0.0253,0.0173,0.0,0.0416,0.0891
2,0.7916,0.4881,0.659,0.5478,0.0013,0.8097,0.859,0.7073,0.8257,0.25,0.0031,0.7169
