,0,1,2,3,4,5,6,7,8,9,10,11
0,4.4,2.8,4.3,5.0,0.0,6.0,4.3,3.9,4.1,0.0,0.1,4.2
1,0.2,7.9,0.5,0.1,9.1,0.0,0.4,1.6,0.9,9.0,8.9,0.6
2,4.2,-5.2,3.8,4.9,-9.1,6.0,3.9,2.3,3.2,-8.9,-8.7,3.6
