,0,1,2,3,4,5,6,7,8,9,10,11
0,6.9,2.2,5.7,7.2,0.0,5.3,6.7,2.5,3.1,0.8,0.5,5.4
1,0.0,6.1,0.7,0.0,10.2,1.1,0.0,5.5,4.9,8.0,8.7,1.0
2,6.9,-3.8,4.9,7.2,-10.2,4.2,6.6,-3.0,-1.8,-7.2,-8.2,4.3
